community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.2.o	M_h2o_e	0.1111111111111111	0.02	1	0.0022222222222222222
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.2.o	M_h2s_e	0.1111111111111111	0.18	1	0.019999999999999997
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.2.o	M_h_e	0.1111111111111111	0.04	1	0.0044444444444444444
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.2.o	M_nh4_e	0.1111111111111111	0.83	1	0.09222222222222222
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_acald_e	0.1111111111111111	0.12	1	0.013333333333333332
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_fe3_e	0.1111111111111111	0.01	1	0.0011111111111111111
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_glyc_e	0.1111111111111111	0.94	1	0.10444444444444444
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_h2o_e	0.1111111111111111	0.02	1	0.0022222222222222222
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_h2s_e	0.1111111111111111	0.18	1	0.019999999999999997
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_h_e	0.1111111111111111	0.04	1	0.0044444444444444444
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_nh4_e	0.1111111111111111	0.83	1	0.09222222222222222
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_pi_e	0.1111111111111111	0.35	1	0.03888888888888888
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.3.p	M_s_e	0.1111111111111111	0.82	1	0.0911111111111111
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_acald_e	0.1111111111111111	0.12	1	0.013333333333333332
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_ala__D_e	0.1111111111111111	0.1	1	0.011111111111111112
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_fe3_e	0.1111111111111111	0.01	1	0.0011111111111111111
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_glyc_e	0.1111111111111111	0.94	1	0.10444444444444444
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_h2o_e	0.1111111111111111	0.02	1	0.0022222222222222222
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_h2s_e	0.1111111111111111	0.18	1	0.019999999999999997
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_h_e	0.1111111111111111	0.04	1	0.0044444444444444444
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_nh4_e	0.1111111111111111	0.83	1	0.09222222222222222
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.4.o	M_pi_e	0.1111111111111111	0.35	1	0.03888888888888888
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_acald_e	0.1111111111111111	0.12	1	0.013333333333333332
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_ala__D_e	0.1111111111111111	0.1	1	0.011111111111111112
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_fe3_e	0.1111111111111111	0.01	1	0.0011111111111111111
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_glyc_e	0.1111111111111111	0.94	1	0.10444444444444444
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_h2o_e	0.1111111111111111	0.02	1	0.0022222222222222222
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_h2s_e	0.1111111111111111	0.18	1	0.019999999999999997
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_h_e	0.1111111111111111	0.04	1	0.0044444444444444444
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_nh4_e	0.1111111111111111	0.83	1	0.09222222222222222
all	minimal	lane122s000521_bin.1.s	lane122s000600_bin.5.s	M_s_e	0.1111111111111111	0.82	1	0.0911111111111111
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_acald_e	0.125	0.22	1	0.0275
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_etoh_e	0.125	0.04	1	0.005
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_fe3_e	0.125	0.05	1	0.00625
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_glc__D_e	0.125	0.14	1	0.0175
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_glyc_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_h2s_e	0.125	0.86	1	0.1075
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_h_e	0.125	0.42	1	0.0525
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_lys__L_e	0.125	1.0	1	0.125
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_nh4_e	0.125	0.16	1	0.02
all	minimal	lane122s000521_bin.2.p	lane121s003952_megahit	M_rib__D_e	0.125	0.73	1	0.09125
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_acald_e	0.125	0.22	1	0.0275
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_cgly_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_etoh_e	0.125	0.04	1	0.005
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_fe3_e	0.125	0.05	1	0.00625
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_glc__D_e	0.125	0.14	1	0.0175
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_glyc_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_h2s_e	0.125	0.86	1	0.1075
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_h_e	0.125	0.42	1	0.0525
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_lys__L_e	0.125	1.0	1	0.125
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_nh4_e	0.125	0.16	1	0.02
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_pi_e	0.125	0.02	1	0.0025
all	minimal	lane122s000521_bin.2.p	lane121s003954_shovill	M_rib__D_e	0.125	0.73	1	0.09125
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_acald_e	0.125	0.22	1	0.0275
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_cgly_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_etoh_e	0.125	0.04	1	0.005
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_fe3_e	0.125	0.05	1	0.00625
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_glyc_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_h2s_e	0.125	0.86	1	0.1075
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_h_e	0.125	0.42	1	0.0525
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_lys__L_e	0.125	1.0	1	0.125
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_nh4_e	0.125	0.16	1	0.02
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_orn_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane121s003964_megahit	M_rib__D_e	0.125	0.73	1	0.09125
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_acald_e	0.125	0.22	1	0.0275
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_fe3_e	0.125	0.05	1	0.00625
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_gal_e	0.125	0.12	1	0.015
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_glyc_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_h2s_e	0.125	0.86	1	0.1075
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_h_e	0.125	0.42	1	0.0525
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_lys__L_e	0.125	1.0	1	0.125
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_nh4_e	0.125	0.16	1	0.02
all	minimal	lane122s000521_bin.2.p	lane121s003995_shovill	M_rib__D_e	0.125	0.73	1	0.09125
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_acald_e	1.0	0.22	1	0.22
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_fe3_e	1.0	0.05	1	0.05
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_glc__D_e	1.0	0.14	1	0.14
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_glyc_e	1.0	0.01	1	0.01
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_h2s_e	1.0	0.86	1	0.86
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_h_e	1.0	0.42	1	0.42
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_lys__L_e	1.0	1.0	1	1.0
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_nh4_e	1.0	0.16	1	0.16
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_pi_e	1.0	0.02	1	0.02
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_rib__D_e	1.0	0.73	1	0.73
all	minimal	lane122s000521_bin.2.p	lane122s000524_shovill	M_thm_e	1.0	1.0	1	1.0
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_acald_e	0.125	0.22	1	0.0275
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_cellb_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_cgly_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_etoh_e	0.125	0.04	1	0.005
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_fe3_e	0.125	0.05	1	0.00625
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_for_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_glyc_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_h2s_e	0.125	0.86	1	0.1075
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_h_e	0.125	0.42	1	0.0525
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_lys__L_e	0.125	1.0	1	0.125
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_nh4_e	0.125	0.16	1	0.02
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_oxa_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane122s000529_megahit	M_rib__D_e	0.125	0.73	1	0.09125
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_acald_e	0.125	0.22	1	0.0275
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_etoh_e	0.125	0.04	1	0.005
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_fe3_e	0.125	0.05	1	0.00625
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_glc__D_e	0.125	0.14	1	0.0175
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_glyc_e	0.125	0.01	1	0.00125
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_h2s_e	0.125	0.86	1	0.1075
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_h_e	0.125	0.42	1	0.0525
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_lys__L_e	0.125	1.0	1	0.125
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_nh4_e	0.125	0.16	1	0.02
all	minimal	lane122s000521_bin.2.p	lane122s000532_bin.1.p	M_rib__D_e	0.125	0.73	1	0.09125
all	minimal	lane122s000521_bin.2.p	lane821s003041_shovill	M_acald_e	0.125	0.22	1	0.0275
all	minimal	lane122s000521_bin.2.p	lane821s003041_shovill	M_etoh_e	0.125	0.04	1	0.005
all	minimal	lane122s000521_bin.2.p	lane821s003041_shovill	M_fe3_e	0.125	0.05	1	0.00625
all	minimal	lane122s000521_bin.2.p	lane821s003041_shovill	M_h2s_e	0.125	0.86	1	0.1075
all	minimal	lane122s000521_bin.2.p	lane821s003041_shovill	M_h_e	0.125	0.42	1	0.0525
all	minimal	lane122s000521_bin.2.p	lane821s003041_shovill	M_lys__L_e	0.125	1.0	1	0.125
all	minimal	lane122s000521_bin.2.p	lane821s003041_shovill	M_nh4_e	0.125	0.16	1	0.02
all	minimal	lane122s000524_shovill	lane122s000521_bin.2.p	M_4abut_e	1.0	0.01	1	0.01
all	minimal	lane122s000524_shovill	lane122s000521_bin.2.p	M_cgly_e	1.0	0.01	1	0.01
all	minimal	lane122s000524_shovill	lane122s000521_bin.2.p	M_glyc_e	1.0	0.8	1	0.8
all	minimal	lane122s000524_shovill	lane122s000521_bin.2.p	M_h2s_e	1.0	0.26	1	0.26
all	minimal	lane122s000524_shovill	lane122s000521_bin.2.p	M_h_e	1.0	0.29	1	0.29
all	minimal	lane122s000524_shovill	lane122s000521_bin.2.p	M_nh4_e	1.0	0.16	1	0.16
all	minimal	lane122s000524_shovill	lane122s000521_bin.2.p	M_pi_e	1.0	0.9	1	0.9
all	minimal	lane122s000524_shovill	lane122s000521_bin.2.p	M_s_e	1.0	0.73	1	0.73
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_acald_e	1.0	0.07	1	0.07
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_cgly_e	1.0	0.01	1	0.01
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_etha_e	1.0	0.07	1	0.07
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_etoh_e	1.0	0.01	1	0.01
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_gal_e	1.0	0.06	1	0.06
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_glyc_e	1.0	0.42	1	0.42
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_h2s_e	1.0	0.05	1	0.05
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_h_e	1.0	0.34	1	0.34
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_hom__L_e	1.0	0.41	1	0.41
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_nh4_e	1.0	0.34	1	0.34
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_pi_e	1.0	0.98	1	0.98
all	minimal	lane122s000529_megahit	lane122s000521_bin.2.p	M_s_e	1.0	0.06	1	0.06
all	minimal	lane122s000530_shovill	lane121s003952_megahit	M_acald_e	0.11764705882352941	0.55	1	0.06470588235294118
all	minimal	lane122s000530_shovill	lane121s003952_megahit	M_glc__D_e	0.11764705882352941	0.05	1	0.0058823529411764705
all	minimal	lane122s000530_shovill	lane121s003952_megahit	M_glyc_e	0.11764705882352941	0.92	1	0.10823529411764707
all	minimal	lane122s000530_shovill	lane121s003952_megahit	M_h2s_e	0.11764705882352941	0.07	1	0.00823529411764706
all	minimal	lane122s000530_shovill	lane121s003952_megahit	M_h_e	0.11764705882352941	0.02	1	0.0023529411764705885
all	minimal	lane122s000530_shovill	lane121s003952_megahit	M_nh4_e	0.11764705882352941	0.06	1	0.007058823529411764
all	minimal	lane122s000530_shovill	lane121s003952_megahit	M_s_e	0.11764705882352941	0.86	1	0.10117647058823528
all	minimal	lane122s000530_shovill	lane121s003953_shovill	M_acald_e	0.11764705882352941	0.55	1	0.06470588235294118
all	minimal	lane122s000530_shovill	lane121s003953_shovill	M_h2s_e	0.11764705882352941	0.07	1	0.00823529411764706
all	minimal	lane122s000530_shovill	lane121s003953_shovill	M_h_e	0.11764705882352941	0.02	1	0.0023529411764705885
all	minimal	lane122s000530_shovill	lane121s003953_shovill	M_nh4_e	0.11764705882352941	0.06	1	0.007058823529411764
all	minimal	lane122s000530_shovill	lane121s003953_shovill	M_s_e	0.11764705882352941	0.86	1	0.10117647058823528
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_acald_e	0.058823529411764705	0.55	1	0.03235294117647059
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_cgly_e	0.058823529411764705	0.02	1	0.0011764705882352942
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_glc__D_e	0.058823529411764705	0.05	1	0.0029411764705882353
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_glu__L_e	0.058823529411764705	0.02	1	0.0011764705882352942
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_glyc_e	0.058823529411764705	0.92	1	0.054117647058823534
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_h2s_e	0.058823529411764705	0.07	1	0.00411764705882353
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_h_e	0.058823529411764705	0.02	1	0.0011764705882352942
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_nh4_e	0.058823529411764705	0.06	1	0.003529411764705882
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_pi_e	0.058823529411764705	1.0	1	0.058823529411764705
all	minimal	lane122s000530_shovill	lane121s003954_shovill	M_s_e	0.058823529411764705	0.86	1	0.05058823529411764
all	minimal	lane122s000530_shovill	lane121s003960_shovill	M_acald_e	0.11764705882352941	0.55	1	0.06470588235294118
all	minimal	lane122s000530_shovill	lane121s003960_shovill	M_glyc_e	0.11764705882352941	0.92	1	0.10823529411764707
all	minimal	lane122s000530_shovill	lane121s003960_shovill	M_h2s_e	0.11764705882352941	0.07	1	0.00823529411764706
all	minimal	lane122s000530_shovill	lane121s003960_shovill	M_h_e	0.11764705882352941	0.02	1	0.0023529411764705885
all	minimal	lane122s000530_shovill	lane121s003960_shovill	M_nh4_e	0.11764705882352941	0.06	1	0.007058823529411764
all	minimal	lane122s000530_shovill	lane121s003960_shovill	M_s_e	0.11764705882352941	0.86	1	0.10117647058823528
all	minimal	lane122s000530_shovill	lane121s003964_megahit	M_acald_e	0.058823529411764705	0.55	1	0.03235294117647059
all	minimal	lane122s000530_shovill	lane121s003964_megahit	M_cgly_e	0.058823529411764705	0.02	1	0.0011764705882352942
all	minimal	lane122s000530_shovill	lane121s003964_megahit	M_glu__L_e	0.058823529411764705	0.02	1	0.0011764705882352942
all	minimal	lane122s000530_shovill	lane121s003964_megahit	M_glyc_e	0.058823529411764705	0.92	1	0.054117647058823534
all	minimal	lane122s000530_shovill	lane121s003964_megahit	M_h2s_e	0.058823529411764705	0.07	1	0.00411764705882353
all	minimal	lane122s000530_shovill	lane121s003964_megahit	M_h_e	0.058823529411764705	0.02	1	0.0011764705882352942
all	minimal	lane122s000530_shovill	lane121s003964_megahit	M_nh4_e	0.058823529411764705	0.06	1	0.003529411764705882
all	minimal	lane122s000530_shovill	lane121s003964_megahit	M_s_e	0.058823529411764705	0.86	1	0.05058823529411764
all	minimal	lane122s000530_shovill	lane121s003995_shovill	M_acald_e	0.11764705882352941	0.55	1	0.06470588235294118
all	minimal	lane122s000530_shovill	lane121s003995_shovill	M_glyc_e	0.11764705882352941	0.92	1	0.10823529411764707
all	minimal	lane122s000530_shovill	lane121s003995_shovill	M_h2s_e	0.11764705882352941	0.07	1	0.00823529411764706
all	minimal	lane122s000530_shovill	lane121s003995_shovill	M_h_e	0.11764705882352941	0.02	1	0.0023529411764705885
all	minimal	lane122s000530_shovill	lane121s003995_shovill	M_nh4_e	0.11764705882352941	0.06	1	0.007058823529411764
all	minimal	lane122s000530_shovill	lane122s000521_bin.1.s	M_acald_e	0.5294117647058824	0.55	1	0.2911764705882353
all	minimal	lane122s000530_shovill	lane122s000521_bin.1.s	M_glc__D_e	0.5294117647058824	0.05	1	0.02647058823529412
all	minimal	lane122s000530_shovill	lane122s000521_bin.1.s	M_glyc_e	0.5294117647058824	0.92	1	0.48705882352941177
all	minimal	lane122s000530_shovill	lane122s000521_bin.1.s	M_h2s_e	0.5294117647058824	0.07	1	0.03705882352941177
all	minimal	lane122s000530_shovill	lane122s000521_bin.1.s	M_h_e	0.5294117647058824	0.02	1	0.010588235294117647
all	minimal	lane122s000530_shovill	lane122s000521_bin.1.s	M_nh4_e	0.5294117647058824	0.06	1	0.03176470588235294
all	minimal	lane122s000530_shovill	lane122s000521_bin.1.s	M_pi_e	0.5294117647058824	1.0	1	0.5294117647058824
all	minimal	lane122s000530_shovill	lane122s000521_bin.1.s	M_s_e	0.5294117647058824	0.86	1	0.45529411764705885
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_acald_e	0.5294117647058824	0.55	1	0.2911764705882353
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_cgly_e	0.5294117647058824	0.02	1	0.010588235294117647
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_glu__L_e	0.5294117647058824	0.02	1	0.010588235294117647
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_glyc_e	0.5294117647058824	0.92	1	0.48705882352941177
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_h2s_e	0.5294117647058824	0.07	1	0.03705882352941177
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_h_e	0.5294117647058824	0.02	1	0.010588235294117647
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_nh4_e	0.5294117647058824	0.06	1	0.03176470588235294
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_pi_e	0.5294117647058824	1.0	1	0.5294117647058824
all	minimal	lane122s000530_shovill	lane122s000521_bin.2.p	M_s_e	0.5294117647058824	0.86	1	0.45529411764705885
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_acald_e	1.0	0.55	1	0.55
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_glc__D_e	1.0	0.05	1	0.05
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_glyc_e	1.0	0.92	1	0.92
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_h2s_e	1.0	0.07	1	0.07
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_h_e	1.0	0.02	1	0.02
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_nh4_e	1.0	0.06	1	0.06
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_pi_e	1.0	1.0	1	1.0
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_s_e	1.0	0.86	1	0.86
all	minimal	lane122s000530_shovill	lane122s000524_shovill	M_thm_e	1.0	1.0	1	1.0
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_acald_e	1.0	0.55	1	0.55
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_glu__L_e	1.0	0.02	1	0.02
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_glyc_e	1.0	0.92	1	0.92
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_h2s_e	1.0	0.07	1	0.07
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_h_e	1.0	0.02	1	0.02
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_nh4_e	1.0	0.06	1	0.06
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_pi_e	1.0	1.0	1	1.0
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_s_e	1.0	0.86	1	0.86
all	minimal	lane122s000530_shovill	lane122s000600_bin.1.s	M_thr__L_e	1.0	1.0	1	1.0
all	minimal	lane122s000530_shovill	lane122s000600_bin.3.p	M_acald_e	0.4117647058823529	0.55	1	0.22647058823529412
all	minimal	lane122s000530_shovill	lane122s000600_bin.3.p	M_glyc_e	0.4117647058823529	0.92	1	0.3788235294117647
all	minimal	lane122s000530_shovill	lane122s000600_bin.3.p	M_h2s_e	0.4117647058823529	0.07	1	0.028823529411764706
all	minimal	lane122s000530_shovill	lane122s000600_bin.3.p	M_h_e	0.4117647058823529	0.02	1	0.00823529411764706
all	minimal	lane122s000530_shovill	lane122s000600_bin.3.p	M_leu__L_e	0.4117647058823529	1.0	1	0.4117647058823529
all	minimal	lane122s000530_shovill	lane122s000600_bin.3.p	M_nh4_e	0.4117647058823529	0.06	1	0.024705882352941175
all	minimal	lane122s000530_shovill	lane122s000600_bin.3.p	M_pi_e	0.4117647058823529	1.0	1	0.4117647058823529
all	minimal	lane122s000530_shovill	lane122s000600_bin.3.p	M_s_e	0.4117647058823529	0.86	1	0.3541176470588235
all	minimal	lane122s000530_shovill	lane122s000600_bin.4.o	M_acald_e	0.5882352941176471	0.55	1	0.3235294117647059
all	minimal	lane122s000530_shovill	lane122s000600_bin.4.o	M_cgly_e	0.5882352941176471	0.02	1	0.011764705882352941
all	minimal	lane122s000530_shovill	lane122s000600_bin.4.o	M_glyc_e	0.5882352941176471	0.92	1	0.5411764705882354
all	minimal	lane122s000530_shovill	lane122s000600_bin.4.o	M_h2s_e	0.5882352941176471	0.07	1	0.0411764705882353
all	minimal	lane122s000530_shovill	lane122s000600_bin.4.o	M_h_e	0.5882352941176471	0.02	1	0.011764705882352941
all	minimal	lane122s000530_shovill	lane122s000600_bin.4.o	M_leu__L_e	0.5882352941176471	1.0	1	0.5882352941176471
all	minimal	lane122s000530_shovill	lane122s000600_bin.4.o	M_nh4_e	0.5882352941176471	0.06	1	0.03529411764705882
all	minimal	lane122s000530_shovill	lane122s000600_bin.4.o	M_pi_e	0.5882352941176471	1.0	1	0.5882352941176471
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_acald_e	1.0	0.06	1	0.06
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_fe3_e	1.0	0.06	1	0.06
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_for_e	1.0	0.02	1	0.02
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_glyc_e	1.0	0.9	1	0.9
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_h2o_e	1.0	0.01	1	0.01
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_h2s_e	1.0	0.39	1	0.39
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_h_e	1.0	0.29	1	0.29
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_nh4_e	1.0	0.11	1	0.11
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_pi_e	1.0	0.97	1	0.97
all	minimal	lane122s000532_bin.1.p	lane122s000521_bin.2.p	M_s_e	1.0	0.61	1	0.61
all	minimal	lane122s000544_bin.1.s	lane122s000521_bin.2.p	M_acald_e	1.0	0.05	1	0.05
all	minimal	lane122s000544_bin.1.s	lane122s000521_bin.2.p	M_cgly_e	1.0	0.06	1	0.06
all	minimal	lane122s000544_bin.1.s	lane122s000521_bin.2.p	M_gal_e	1.0	0.06	1	0.06
all	minimal	lane122s000544_bin.1.s	lane122s000521_bin.2.p	M_glyc_e	1.0	0.89	1	0.89
all	minimal	lane122s000544_bin.1.s	lane122s000521_bin.2.p	M_h2s_e	1.0	0.31	1	0.31
all	minimal	lane122s000544_bin.1.s	lane122s000521_bin.2.p	M_h_e	1.0	0.24	1	0.24
