community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	minimal	lane121s003962_megahit	lane122s000603_bin.2.s	M_pi_e	1.0	0.95	1	0.95
all	minimal	lane121s003962_megahit	lane122s000603_bin.2.s	M_rib__D_e	1.0	0.01	1	0.01
all	minimal	lane121s003962_megahit	lane122s000603_bin.2.s	M_succ_e	1.0	0.01	1	0.01
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_acald_e	1.0	0.04	1	0.04
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_gal_e	1.0	1.0	1	1.0
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_glyb_e	1.0	0.02	1	0.02
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_glyc_e	1.0	0.02	1	0.02
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_h2s_e	1.0	0.88	1	0.88
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_h_e	1.0	0.02	1	0.02
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_lys__L_e	1.0	0.01	1	0.01
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_nh4_e	1.0	0.66	1	0.66
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_rib__D_e	1.0	0.01	1	0.01
all	minimal	lane121s003962_megahit	lane821s003038_bin.1.o	M_succ_e	1.0	0.01	1	0.01
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_acald_e	0.125	0.07	1	0.00875
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_fe3_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_for_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_glyb_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_glyc_e	0.125	0.9	1	0.1125
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_h2o_e	0.125	0.02	1	0.0025
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_h2s_e	0.125	0.33	1	0.04125
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_h_e	0.125	0.06	1	0.0075
all	minimal	lane121s003965_shovill	lane121s003962_megahit	M_nh4_e	0.125	0.71	1	0.08875
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_acald_e	0.125	0.07	1	0.00875
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_cu2_e	0.125	0.83	1	0.10375
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_fe3_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_for_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_glyb_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_h2o_e	0.125	0.02	1	0.0025
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_h2s_e	0.125	0.33	1	0.04125
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_h_e	0.125	0.06	1	0.0075
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_nh4_e	0.125	0.71	1	0.08875
all	minimal	lane121s003965_shovill	lane121s003968_megahit	M_s_e	0.125	0.69	1	0.08625
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_4abut_e	0.125	0.03	1	0.00375
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_acald_e	0.125	0.07	1	0.00875
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_fe3_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_glyb_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_glyc_e	0.125	0.9	1	0.1125
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_h2o_e	0.125	0.02	1	0.0025
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_h2s_e	0.125	0.33	1	0.04125
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_h_e	0.125	0.06	1	0.0075
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_nh4_e	0.125	0.71	1	0.08875
all	minimal	lane121s003965_shovill	lane122s000539_shovill	M_s_e	0.125	0.69	1	0.08625
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_acald_e	1.0	0.07	1	0.07
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_fe3_e	1.0	0.01	1	0.01
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_fum_e	1.0	0.04	1	0.04
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_glyc_e	1.0	0.9	1	0.9
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_h2o_e	1.0	0.02	1	0.02
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_h2s_e	1.0	0.33	1	0.33
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_h_e	1.0	0.06	1	0.06
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_nh4_e	1.0	0.71	1	0.71
all	minimal	lane121s003965_shovill	lane122s000603_bin.1.o	M_s_e	1.0	0.69	1	0.69
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_acald_e	1.0	0.07	1	0.07
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_fe3_e	1.0	0.01	1	0.01
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_for_e	1.0	0.01	1	0.01
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_fum_e	1.0	0.04	1	0.04
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_glyc_e	1.0	0.9	1	0.9
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_glyclt_e	1.0	0.11	1	0.11
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_h2o_e	1.0	0.02	1	0.02
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_h2s_e	1.0	0.33	1	0.33
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_h_e	1.0	0.06	1	0.06
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_ncam_e	1.0	0.01	1	0.01
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_nh4_e	1.0	0.71	1	0.71
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_pi_e	1.0	0.85	1	0.85
all	minimal	lane121s003965_shovill	lane122s000603_bin.2.s	M_s_e	1.0	0.69	1	0.69
all	minimal	lane121s003965_shovill	lane122s000603_bin.3.o	M_acald_e	0.125	0.07	1	0.00875
all	minimal	lane121s003965_shovill	lane122s000603_bin.3.o	M_fe3_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane122s000603_bin.3.o	M_for_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane122s000603_bin.3.o	M_h2o_e	0.125	0.02	1	0.0025
all	minimal	lane121s003965_shovill	lane122s000603_bin.3.o	M_h_e	0.125	0.06	1	0.0075
all	minimal	lane121s003965_shovill	lane122s000603_bin.3.o	M_nh4_e	0.125	0.71	1	0.08875
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_4abut_e	0.125	0.03	1	0.00375
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_acald_e	0.125	0.07	1	0.00875
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_fe3_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_glyb_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_glyc_e	0.125	0.9	1	0.1125
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_h2o_e	0.125	0.02	1	0.0025
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_h2s_e	0.125	0.33	1	0.04125
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_h_e	0.125	0.06	1	0.0075
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_nh4_e	0.125	0.71	1	0.08875
all	minimal	lane121s003965_shovill	lane821s003038_bin.1.o	M_s_e	0.125	0.69	1	0.08625
all	minimal	lane121s003965_shovill	lane821s003040_bin.1.o	M_acald_e	0.125	0.07	1	0.00875
all	minimal	lane121s003965_shovill	lane821s003040_bin.1.o	M_fe3_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane821s003040_bin.1.o	M_h2o_e	0.125	0.02	1	0.0025
all	minimal	lane121s003965_shovill	lane821s003040_bin.1.o	M_h2s_e	0.125	0.33	1	0.04125
all	minimal	lane121s003965_shovill	lane821s003040_bin.1.o	M_h_e	0.125	0.06	1	0.0075
all	minimal	lane121s003965_shovill	lane821s003040_bin.1.o	M_nh4_e	0.125	0.71	1	0.08875
all	minimal	lane121s003965_shovill	lane821s003040_bin.1.o	M_s_e	0.125	0.69	1	0.08625
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_acald_e	0.125	0.07	1	0.00875
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_fe3_e	0.125	0.01	1	0.00125
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_glyc_e	0.125	0.9	1	0.1125
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_glyclt_e	0.125	0.11	1	0.01375
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_h2o_e	0.125	0.02	1	0.0025
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_h2s_e	0.125	0.33	1	0.04125
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_h_e	0.125	0.06	1	0.0075
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_nh4_e	0.125	0.71	1	0.08875
all	minimal	lane121s003965_shovill	lane821s003042_shovill	M_s_e	0.125	0.69	1	0.08625
all	minimal	lane121s003968_megahit	lane121s003962_megahit	M_acald_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane121s003962_megahit	M_for_e	0.125	0.08	1	0.01
all	minimal	lane121s003968_megahit	lane121s003962_megahit	M_glyb_e	0.125	0.03	1	0.00375
all	minimal	lane121s003968_megahit	lane121s003962_megahit	M_glyc_e	0.125	1.0	1	0.125
all	minimal	lane121s003968_megahit	lane121s003962_megahit	M_h2s_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane121s003962_megahit	M_h_e	0.125	0.14	1	0.0175
all	minimal	lane121s003968_megahit	lane121s003962_megahit	M_nh4_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane121s003965_shovill	M_acald_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane121s003965_shovill	M_cu2_e	0.125	0.8	1	0.1
all	minimal	lane121s003968_megahit	lane121s003965_shovill	M_for_e	0.125	0.08	1	0.01
all	minimal	lane121s003968_megahit	lane121s003965_shovill	M_h2s_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane121s003965_shovill	M_h_e	0.125	0.14	1	0.0175
all	minimal	lane121s003968_megahit	lane121s003965_shovill	M_nh4_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane122s000539_shovill	M_acald_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane122s000539_shovill	M_glyb_e	0.125	0.03	1	0.00375
all	minimal	lane121s003968_megahit	lane122s000539_shovill	M_glyc_e	0.125	1.0	1	0.125
all	minimal	lane121s003968_megahit	lane122s000539_shovill	M_h2s_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane122s000539_shovill	M_h_e	0.125	0.14	1	0.0175
all	minimal	lane121s003968_megahit	lane122s000539_shovill	M_nh4_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane122s000539_shovill	M_s_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane122s000603_bin.1.o	M_acald_e	1.0	0.18	1	0.18
all	minimal	lane121s003968_megahit	lane122s000603_bin.1.o	M_glyc_e	1.0	1.0	1	1.0
all	minimal	lane121s003968_megahit	lane122s000603_bin.1.o	M_h2s_e	1.0	0.18	1	0.18
all	minimal	lane121s003968_megahit	lane122s000603_bin.1.o	M_h_e	1.0	0.14	1	0.14
all	minimal	lane121s003968_megahit	lane122s000603_bin.1.o	M_nh4_e	1.0	0.81	1	0.81
all	minimal	lane121s003968_megahit	lane122s000603_bin.1.o	M_s_e	1.0	0.81	1	0.81
all	minimal	lane121s003968_megahit	lane122s000603_bin.2.s	M_acald_e	1.0	0.18	1	0.18
all	minimal	lane121s003968_megahit	lane122s000603_bin.2.s	M_for_e	1.0	0.08	1	0.08
all	minimal	lane121s003968_megahit	lane122s000603_bin.2.s	M_glyc_e	1.0	1.0	1	1.0
all	minimal	lane121s003968_megahit	lane122s000603_bin.2.s	M_h2s_e	1.0	0.18	1	0.18
all	minimal	lane121s003968_megahit	lane122s000603_bin.2.s	M_h_e	1.0	0.14	1	0.14
all	minimal	lane121s003968_megahit	lane122s000603_bin.2.s	M_nh4_e	1.0	0.81	1	0.81
all	minimal	lane121s003968_megahit	lane122s000603_bin.2.s	M_pi_e	1.0	0.83	1	0.83
all	minimal	lane121s003968_megahit	lane122s000603_bin.2.s	M_s_e	1.0	0.81	1	0.81
all	minimal	lane121s003968_megahit	lane122s000603_bin.3.o	M_acald_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane122s000603_bin.3.o	M_for_e	0.125	0.08	1	0.01
all	minimal	lane121s003968_megahit	lane122s000603_bin.3.o	M_h_e	0.125	0.14	1	0.0175
all	minimal	lane121s003968_megahit	lane122s000603_bin.3.o	M_nh4_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane821s003038_bin.1.o	M_acald_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane821s003038_bin.1.o	M_glyb_e	0.125	0.03	1	0.00375
all	minimal	lane121s003968_megahit	lane821s003038_bin.1.o	M_glyc_e	0.125	1.0	1	0.125
all	minimal	lane121s003968_megahit	lane821s003038_bin.1.o	M_h2s_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane821s003038_bin.1.o	M_h_e	0.125	0.14	1	0.0175
all	minimal	lane121s003968_megahit	lane821s003038_bin.1.o	M_nh4_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane821s003038_bin.1.o	M_s_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane821s003040_bin.1.o	M_acald_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane821s003040_bin.1.o	M_chol_e	0.125	0.01	1	0.00125
all	minimal	lane121s003968_megahit	lane821s003040_bin.1.o	M_h2s_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane821s003040_bin.1.o	M_h_e	0.125	0.14	1	0.0175
all	minimal	lane121s003968_megahit	lane821s003040_bin.1.o	M_nh4_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane821s003040_bin.1.o	M_s_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane821s003042_shovill	M_acald_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane821s003042_shovill	M_glyc_e	0.125	1.0	1	0.125
all	minimal	lane121s003968_megahit	lane821s003042_shovill	M_h2s_e	0.125	0.18	1	0.0225
all	minimal	lane121s003968_megahit	lane821s003042_shovill	M_h_e	0.125	0.14	1	0.0175
all	minimal	lane121s003968_megahit	lane821s003042_shovill	M_nh4_e	0.125	0.81	1	0.10125
all	minimal	lane121s003968_megahit	lane821s003042_shovill	M_s_e	0.125	0.81	1	0.10125
all	minimal	lane122s000539_shovill	lane121s003965_shovill	M_acald_e	0.3333333333333333	0.11	1	0.03666666666666667
all	minimal	lane122s000539_shovill	lane121s003965_shovill	M_cu2_e	0.3333333333333333	1.0	1	0.3333333333333333
all	minimal	lane122s000539_shovill	lane121s003965_shovill	M_fe3_e	0.3333333333333333	1.0	1	0.3333333333333333
all	minimal	lane122s000539_shovill	lane121s003965_shovill	M_h2o_e	0.3333333333333333	0.05	1	0.016666666666666666
all	minimal	lane122s000539_shovill	lane121s003965_shovill	M_h2s_e	0.3333333333333333	0.17	1	0.05666666666666667
all	minimal	lane122s000539_shovill	lane121s003965_shovill	M_h_e	0.3333333333333333	0.11	1	0.03666666666666667
all	minimal	lane122s000539_shovill	lane121s003965_shovill	M_nh4_e	0.3333333333333333	0.51	1	0.16999999999999998
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_acald_e	0.6666666666666666	0.11	1	0.07333333333333333
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_cu2_e	0.6666666666666666	1.0	1	0.6666666666666666
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_fe3_e	0.6666666666666666	1.0	1	0.6666666666666666
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_forglu_e	0.6666666666666666	0.01	1	0.006666666666666666
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_h2o_e	0.6666666666666666	0.05	1	0.03333333333333333
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_h2s_e	0.6666666666666666	0.17	1	0.11333333333333334
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_h_e	0.6666666666666666	0.11	1	0.07333333333333333
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_nh4_e	0.6666666666666666	0.51	1	0.33999999999999997
all	minimal	lane122s000539_shovill	lane121s003968_megahit	M_s_e	0.6666666666666666	0.82	1	0.5466666666666666
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_acald_e	1.0	0.11	1	0.11
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_fum_e	1.0	0.01	1	0.01
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_glyc_e	1.0	0.82	1	0.82
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_h2o_e	1.0	0.05	1	0.05
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_h2s_e	1.0	0.17	1	0.17
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_h_e	1.0	0.11	1	0.11
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_nh4_e	1.0	0.51	1	0.51
all	minimal	lane122s000539_shovill	lane122s000603_bin.1.o	M_s_e	1.0	0.82	1	0.82
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_acald_e	1.0	0.11	1	0.11
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_fum_e	1.0	0.01	1	0.01
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_glyc_e	1.0	0.82	1	0.82
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_glyclt_e	1.0	0.08	1	0.08
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_h2o_e	1.0	0.05	1	0.05
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_h2s_e	1.0	0.17	1	0.17
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_h_e	1.0	0.11	1	0.11
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_meoh_e	1.0	0.02	1	0.02
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_nh4_e	1.0	0.51	1	0.51
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_pi_e	1.0	0.91	1	0.91
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_rib__D_e	1.0	0.02	1	0.02
all	minimal	lane122s000539_shovill	lane122s000603_bin.2.s	M_s_e	1.0	0.82	1	0.82
all	minimal	lane122s000603_bin.1.o	lane121s003965_shovill	M_cu2_e	1.0	1.0	1	1.0
all	minimal	lane122s000603_bin.1.o	lane121s003965_shovill	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane122s000603_bin.1.o	lane121s003965_shovill	M_h_e	1.0	0.09	1	0.09
all	minimal	lane122s000603_bin.1.o	lane122s000603_bin.2.s	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane122s000603_bin.1.o	lane122s000603_bin.2.s	M_glyald_e	1.0	0.06	1	0.06
all	minimal	lane122s000603_bin.1.o	lane122s000603_bin.2.s	M_glyc_e	1.0	0.05	1	0.05
all	minimal	lane122s000603_bin.1.o	lane122s000603_bin.2.s	M_h_e	1.0	0.09	1	0.09
all	minimal	lane122s000603_bin.1.o	lane122s000603_bin.2.s	M_s_e	1.0	0.08	1	0.08
all	minimal	lane122s000603_bin.1.o	lane122s000603_bin.2.s	M_thm_e	1.0	1.0	1	1.0
