community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	minimal	lane121s003971_bin.1.s	lane122s000604_bin.2.o	M_fum_e	0.3333333333333333	0.01	1	0.003333333333333333
all	minimal	lane121s003971_bin.1.s	lane122s000604_bin.2.o	M_glyc3p_e	0.3333333333333333	0.02	1	0.006666666666666666
all	minimal	lane121s003971_bin.1.s	lane122s000604_bin.2.o	M_h2s_e	0.3333333333333333	0.08	1	0.026666666666666665
all	minimal	lane121s003971_bin.1.s	lane122s000604_bin.2.o	M_h_e	0.3333333333333333	0.15	1	0.049999999999999996
all	minimal	lane121s003971_bin.1.s	lane122s000604_bin.2.o	M_lys__L_e	0.3333333333333333	0.01	1	0.003333333333333333
all	minimal	lane121s003971_bin.1.s	lane122s000604_bin.2.o	M_nh4_e	0.3333333333333333	0.63	1	0.21
all	minimal	lane121s003971_bin.1.s	lane122s000604_bin.2.o	M_rib__D_e	0.3333333333333333	0.01	1	0.003333333333333333
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_acald_e	0.3333333333333333	0.04	1	0.013333333333333332
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_arg__L_e	0.3333333333333333	0.04	1	0.013333333333333332
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_etoh_e	0.3333333333333333	0.01	1	0.003333333333333333
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_fe3_e	0.3333333333333333	0.01	1	0.003333333333333333
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_forglu_e	0.3333333333333333	0.02	1	0.006666666666666666
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_glyc_e	0.3333333333333333	0.45	1	0.15
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_h2s_e	0.3333333333333333	0.08	1	0.026666666666666665
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_h_e	0.3333333333333333	0.15	1	0.049999999999999996
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_lys__L_e	0.3333333333333333	0.01	1	0.003333333333333333
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_nh4_e	0.3333333333333333	0.63	1	0.21
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_rib__D_e	0.3333333333333333	0.01	1	0.003333333333333333
all	minimal	lane121s003971_bin.1.s	lane821s003037_bin.1.p	M_val__L_e	0.3333333333333333	0.14	1	0.04666666666666667
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_acald_e	1.0	0.61	1	0.61
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_fe3_e	1.0	0.06	1	0.06
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_glyc_e	1.0	0.19	1	0.19
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_h2s_e	1.0	0.32	1	0.32
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_h_e	1.0	0.36	1	0.36
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_lys__L_e	1.0	0.03	1	0.03
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_nh4_e	1.0	0.34	1	0.34
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_rib__D_e	1.0	0.04	1	0.04
all	minimal	lane122s000516_shovill	lane121s003963_shovill	M_s_e	1.0	0.68	1	0.68
all	minimal	lane122s000604_bin.1.o	lane121s003963_shovill	M_acald_e	1.0	0.08	1	0.08
all	minimal	lane122s000604_bin.1.o	lane121s003963_shovill	M_h2s_e	1.0	0.89	1	0.89
all	minimal	lane122s000604_bin.1.o	lane121s003963_shovill	M_h_e	1.0	0.35	1	0.35
all	minimal	lane122s000604_bin.1.o	lane121s003963_shovill	M_lys__L_e	1.0	0.03	1	0.03
all	minimal	lane122s000604_bin.1.o	lane121s003971_bin.1.s	M_4abz_e	0.3333333333333333	0.19	1	0.06333333333333332
all	minimal	lane122s000604_bin.1.o	lane121s003971_bin.1.s	M_acald_e	0.3333333333333333	0.08	1	0.026666666666666665
all	minimal	lane122s000604_bin.1.o	lane121s003971_bin.1.s	M_h2s_e	0.3333333333333333	0.89	1	0.29666666666666663
all	minimal	lane122s000604_bin.1.o	lane121s003971_bin.1.s	M_h_e	0.3333333333333333	0.35	1	0.11666666666666665
all	minimal	lane122s000604_bin.1.o	lane121s003971_bin.1.s	M_lys__L_e	0.3333333333333333	0.03	1	0.009999999999999998
all	minimal	lane122s000604_bin.1.o	lane121s003971_bin.1.s	M_pacald_e	0.3333333333333333	0.01	1	0.003333333333333333
all	minimal	lane122s000604_bin.1.o	lane122s000516_shovill	M_acald_e	1.0	0.08	1	0.08
all	minimal	lane122s000604_bin.1.o	lane122s000516_shovill	M_h2s_e	1.0	0.89	1	0.89
all	minimal	lane122s000604_bin.1.o	lane122s000516_shovill	M_h_e	1.0	0.35	1	0.35
all	minimal	lane122s000604_bin.1.o	lane122s000516_shovill	M_lys__L_e	1.0	0.03	1	0.03
all	minimal	lane122s000604_bin.1.o	lane122s000516_shovill	M_thm_e	1.0	1.0	1	1.0
all	minimal	lane122s000604_bin.1.o	lane122s000604_bin.2.o	M_acald_e	0.3333333333333333	0.08	1	0.026666666666666665
all	minimal	lane122s000604_bin.1.o	lane122s000604_bin.2.o	M_glyc3p_e	0.3333333333333333	0.5	1	0.16666666666666666
all	minimal	lane122s000604_bin.1.o	lane122s000604_bin.2.o	M_h2s_e	0.3333333333333333	0.89	1	0.29666666666666663
all	minimal	lane122s000604_bin.1.o	lane122s000604_bin.2.o	M_h_e	0.3333333333333333	0.35	1	0.11666666666666665
all	minimal	lane122s000604_bin.1.o	lane122s000604_bin.2.o	M_hom__L_e	0.3333333333333333	0.03	1	0.009999999999999998
all	minimal	lane122s000604_bin.1.o	lane122s000604_bin.2.o	M_lys__L_e	0.3333333333333333	0.03	1	0.009999999999999998
all	minimal	lane122s000604_bin.1.o	lane821s003037_bin.1.p	M_acald_e	1.0	0.08	1	0.08
all	minimal	lane122s000604_bin.1.o	lane821s003037_bin.1.p	M_arg__L_e	1.0	1.0	1	1.0
all	minimal	lane122s000604_bin.1.o	lane821s003037_bin.1.p	M_h2s_e	1.0	0.89	1	0.89
all	minimal	lane122s000604_bin.1.o	lane821s003037_bin.1.p	M_h_e	1.0	0.35	1	0.35
all	minimal	lane122s000604_bin.1.o	lane821s003037_bin.1.p	M_hom__L_e	1.0	0.03	1	0.03
all	minimal	lane122s000604_bin.1.o	lane821s003037_bin.1.p	M_lys__L_e	1.0	0.03	1	0.03
all	minimal	lane122s000604_bin.1.o	lane821s003037_bin.1.p	M_thm_e	1.0	1.0	1	1.0
all	minimal	lane122s000604_bin.1.o	lane821s003037_bin.1.p	M_val__L_e	1.0	1.0	1	1.0
all	minimal	lane122s000604_bin.2.o	lane121s003963_shovill	M_acald_e	1.0	0.37	1	0.37
all	minimal	lane122s000604_bin.2.o	lane121s003963_shovill	M_bz_e	1.0	0.34	1	0.34
all	minimal	lane122s000604_bin.2.o	lane121s003963_shovill	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane122s000604_bin.2.o	lane121s003963_shovill	M_h2o_e	1.0	0.03	1	0.03
all	minimal	lane122s000604_bin.2.o	lane121s003963_shovill	M_h2s_e	1.0	0.87	1	0.87
all	minimal	lane122s000604_bin.2.o	lane121s003963_shovill	M_h_e	1.0	0.23	1	0.23
all	minimal	lane122s000604_bin.2.o	lane121s003971_bin.1.s	M_acald_e	0.3333333333333333	0.37	1	0.12333333333333332
all	minimal	lane122s000604_bin.2.o	lane121s003971_bin.1.s	M_actn__R_e	0.3333333333333333	0.19	1	0.06333333333333332
all	minimal	lane122s000604_bin.2.o	lane121s003971_bin.1.s	M_fe3_e	0.3333333333333333	1.0	1	0.3333333333333333
all	minimal	lane122s000604_bin.2.o	lane121s003971_bin.1.s	M_h2o_e	0.3333333333333333	0.03	1	0.009999999999999998
all	minimal	lane122s000604_bin.2.o	lane121s003971_bin.1.s	M_h2s_e	0.3333333333333333	0.87	1	0.29
all	minimal	lane122s000604_bin.2.o	lane121s003971_bin.1.s	M_h_e	0.3333333333333333	0.23	1	0.07666666666666666
all	minimal	lane122s000604_bin.2.o	lane122s000516_shovill	M_acald_e	1.0	0.37	1	0.37
all	minimal	lane122s000604_bin.2.o	lane122s000516_shovill	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane122s000604_bin.2.o	lane122s000516_shovill	M_h2o_e	1.0	0.03	1	0.03
all	minimal	lane122s000604_bin.2.o	lane122s000516_shovill	M_h2s_e	1.0	0.87	1	0.87
all	minimal	lane122s000604_bin.2.o	lane122s000516_shovill	M_h_e	1.0	0.23	1	0.23
all	minimal	lane122s000604_bin.2.o	lane122s000604_bin.1.o	M_acald_e	0.3333333333333333	0.37	1	0.12333333333333332
all	minimal	lane122s000604_bin.2.o	lane122s000604_bin.1.o	M_fe3_e	0.3333333333333333	1.0	1	0.3333333333333333
all	minimal	lane122s000604_bin.2.o	lane122s000604_bin.1.o	M_h2o_e	0.3333333333333333	0.03	1	0.009999999999999998
all	minimal	lane122s000604_bin.2.o	lane122s000604_bin.1.o	M_h2s_e	0.3333333333333333	0.87	1	0.29
all	minimal	lane122s000604_bin.2.o	lane122s000604_bin.1.o	M_h_e	0.3333333333333333	0.23	1	0.07666666666666666
all	minimal	lane122s000604_bin.2.o	lane821s003037_bin.1.p	M_acald_e	1.0	0.37	1	0.37
all	minimal	lane122s000604_bin.2.o	lane821s003037_bin.1.p	M_alaala_e	1.0	0.01	1	0.01
all	minimal	lane122s000604_bin.2.o	lane821s003037_bin.1.p	M_fe3_e	1.0	1.0	1	1.0
all	minimal	lane122s000604_bin.2.o	lane821s003037_bin.1.p	M_h2o_e	1.0	0.03	1	0.03
all	minimal	lane122s000604_bin.2.o	lane821s003037_bin.1.p	M_h2s_e	1.0	0.87	1	0.87
all	minimal	lane122s000604_bin.2.o	lane821s003037_bin.1.p	M_h_e	1.0	0.23	1	0.23
all	minimal	lane122s000604_bin.2.o	lane821s003037_bin.1.p	M_val__L_e	1.0	1.0	1	1.0
