community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	minimal	lane121s003976_shovill	lane122s000601_bin.1.o	M_acald_e	0.09	0.28	1	0.0252
all	minimal	lane121s003976_shovill	lane122s000601_bin.1.o	M_fe3_e	0.09	0.08	1	0.0072
all	minimal	lane121s003976_shovill	lane122s000601_bin.1.o	M_glyc_e	0.09	0.83	1	0.07469999999999999
all	minimal	lane121s003976_shovill	lane122s000601_bin.1.o	M_h2o_e	0.09	0.01	1	0.0009
all	minimal	lane121s003976_shovill	lane122s000601_bin.1.o	M_h2s_e	0.09	0.22	1	0.019799999999999998
all	minimal	lane121s003976_shovill	lane122s000601_bin.1.o	M_h_e	0.09	0.03	1	0.0026999999999999997
all	minimal	lane121s003976_shovill	lane122s000601_bin.1.o	M_nh4_e	0.09	0.62	1	0.055799999999999995
all	minimal	lane121s003976_shovill	lane122s000601_bin.1.o	M_s_e	0.09	0.77	1	0.0693
all	minimal	lane121s003976_shovill	lane122s000601_bin.2.o	M_acald_e	0.15	0.28	1	0.042
all	minimal	lane121s003976_shovill	lane122s000601_bin.2.o	M_fe3_e	0.15	0.08	1	0.012
all	minimal	lane121s003976_shovill	lane122s000601_bin.2.o	M_glyc_e	0.15	0.83	1	0.12449999999999999
all	minimal	lane121s003976_shovill	lane122s000601_bin.2.o	M_h2o_e	0.15	0.01	1	0.0015
all	minimal	lane121s003976_shovill	lane122s000601_bin.2.o	M_h2s_e	0.15	0.22	1	0.033
all	minimal	lane121s003976_shovill	lane122s000601_bin.2.o	M_h_e	0.15	0.03	1	0.0045
all	minimal	lane121s003976_shovill	lane122s000601_bin.2.o	M_hxan_e	0.15	0.01	1	0.0015
all	minimal	lane121s003976_shovill	lane122s000601_bin.2.o	M_nh4_e	0.15	0.62	1	0.093
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_acald_e	0.13	0.28	1	0.0364
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_ala__D_e	0.13	0.06	1	0.0078
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_etha_e	0.13	0.05	1	0.006500000000000001
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_fe3_e	0.13	0.08	1	0.010400000000000001
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_for_e	0.13	0.03	1	0.0039
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_glyc3p_e	0.13	0.04	1	0.005200000000000001
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_glyc_e	0.13	0.83	1	0.1079
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_h2o_e	0.13	0.01	1	0.0013000000000000002
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_h2s_e	0.13	0.22	1	0.0286
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_h_e	0.13	0.03	1	0.0039
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_leu__L_e	0.13	0.01	1	0.0013000000000000002
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_nh4_e	0.13	0.62	1	0.0806
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_no2_e	0.13	0.04	1	0.005200000000000001
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_oxa_e	0.13	0.01	1	0.0013000000000000002
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_pi_e	0.13	0.96	1	0.1248
all	minimal	lane121s003976_shovill	lane122s000601_bin.3.s	M_s_e	0.13	0.77	1	0.10010000000000001
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_ac_e	0.08	0.03	1	0.0024
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_acald_e	0.08	0.28	1	0.022400000000000003
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_ala__D_e	0.08	0.06	1	0.0048
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_fe3_e	0.08	0.08	1	0.0064
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_for_e	0.08	0.03	1	0.0024
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_fum_e	0.08	0.01	1	0.0008
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_glyc_e	0.08	0.83	1	0.0664
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_h2o_e	0.08	0.01	1	0.0008
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_h2s_e	0.08	0.22	1	0.0176
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_h_e	0.08	0.03	1	0.0024
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_hxan_e	0.08	0.01	1	0.0008
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_leu__L_e	0.08	0.01	1	0.0008
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_nh4_e	0.08	0.62	1	0.0496
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_pi_e	0.08	0.96	1	0.0768
all	minimal	lane121s003976_shovill	lane122s000601_bin.4.o	M_s_e	0.08	0.77	1	0.0616
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_acald_e	0.05	0.28	1	0.014000000000000002
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_etha_e	0.05	0.05	1	0.0025000000000000005
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_fe3_e	0.05	0.08	1	0.004
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_for_e	0.05	0.03	1	0.0015
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_glyc_e	0.05	0.83	1	0.0415
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_h2o_e	0.05	0.01	1	0.0005
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_h2s_e	0.05	0.22	1	0.011000000000000001
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_h_e	0.05	0.03	1	0.0015
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_nh4_e	0.05	0.62	1	0.031
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_oxa_e	0.05	0.01	1	0.0005
all	minimal	lane121s003976_shovill	lane122s000601_bin.5.o	M_pi_e	0.05	0.96	1	0.048
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_acald_e	1.0	0.28	1	0.28
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_etha_e	1.0	0.05	1	0.05
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_fe3_e	1.0	0.08	1	0.08
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_fum_e	1.0	0.01	1	0.01
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_glc__D_e	1.0	0.05	1	0.05
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_glyc_e	1.0	0.83	1	0.83
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_h2o_e	1.0	0.01	1	0.01
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_h2s_e	1.0	0.22	1	0.22
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_h_e	1.0	0.03	1	0.03
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_hxan_e	1.0	0.01	1	0.01
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_nh4_e	1.0	0.62	1	0.62
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_pi_e	1.0	0.96	1	0.96
all	minimal	lane121s003976_shovill	lane122s000601_bin.6.o	M_s_e	1.0	0.77	1	0.77
all	minimal	lane121s003976_shovill	lane122s000601_bin.7.o	M_acald_e	0.15	0.28	1	0.042
all	minimal	lane121s003976_shovill	lane122s000601_bin.7.o	M_fe3_e	0.15	0.08	1	0.012
all	minimal	lane121s003976_shovill	lane122s000601_bin.7.o	M_glyc_e	0.15	0.83	1	0.12449999999999999
all	minimal	lane121s003976_shovill	lane122s000601_bin.7.o	M_h2o_e	0.15	0.01	1	0.0015
all	minimal	lane121s003976_shovill	lane122s000601_bin.7.o	M_h2s_e	0.15	0.22	1	0.033
all	minimal	lane121s003976_shovill	lane122s000601_bin.7.o	M_h_e	0.15	0.03	1	0.0045
all	minimal	lane121s003976_shovill	lane122s000601_bin.7.o	M_nh4_e	0.15	0.62	1	0.093
all	minimal	lane121s003976_shovill	lane122s000601_bin.8.s	M_acald_e	0.09	0.28	1	0.0252
all	minimal	lane121s003976_shovill	lane122s000601_bin.8.s	M_fe3_e	0.09	0.08	1	0.0072
all	minimal	lane121s003976_shovill	lane122s000601_bin.8.s	M_glyc_e	0.09	0.83	1	0.07469999999999999
all	minimal	lane121s003976_shovill	lane122s000601_bin.8.s	M_h2o_e	0.09	0.01	1	0.0009
all	minimal	lane121s003976_shovill	lane122s000601_bin.8.s	M_h_e	0.09	0.03	1	0.0026999999999999997
all	minimal	lane121s003976_shovill	lane122s000601_bin.8.s	M_hxan_e	0.09	0.01	1	0.0009
all	minimal	lane121s003976_shovill	lane122s000601_bin.8.s	M_nh4_e	0.09	0.62	1	0.055799999999999995
all	minimal	lane121s003976_shovill	lane122s000601_bin.8.s	M_oxa_e	0.09	0.01	1	0.0009
all	minimal	lane121s003976_shovill	lane122s000601_bin.9.p	M_ac_e	0.1	0.03	1	0.003
all	minimal	lane121s003976_shovill	lane122s000601_bin.9.p	M_acald_e	0.1	0.28	1	0.028000000000000004
all	minimal	lane121s003976_shovill	lane122s000601_bin.9.p	M_fe3_e	0.1	0.08	1	0.008
all	minimal	lane121s003976_shovill	lane122s000601_bin.9.p	M_h2o_e	0.1	0.01	1	0.001
all	minimal	lane121s003976_shovill	lane122s000601_bin.9.p	M_h2s_e	0.1	0.22	1	0.022000000000000002
all	minimal	lane121s003976_shovill	lane122s000601_bin.9.p	M_h_e	0.1	0.03	1	0.003
all	minimal	lane121s003976_shovill	lane122s000601_bin.9.p	M_nh4_e	0.1	0.62	1	0.062
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_acald_e	0.1111111111111111	0.18	1	0.019999999999999997
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_fe3_e	0.1111111111111111	0.02	1	0.0022222222222222222
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_glc__D_e	0.1111111111111111	0.25	1	0.027777777777777776
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_glyc_e	0.1111111111111111	0.73	1	0.0811111111111111
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_h2s_e	0.1111111111111111	0.35	1	0.03888888888888888
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_h_e	0.1111111111111111	0.01	1	0.0011111111111111111
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_inost_e	0.1111111111111111	0.02	1	0.0022222222222222222
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_nh4_e	0.1111111111111111	0.96	1	0.10666666666666666
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_no2_e	0.1111111111111111	0.01	1	0.0011111111111111111
all	minimal	lane121s003978_shovill	lane121s003976_shovill	M_s_e	0.1111111111111111	0.45	1	0.049999999999999996
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_acald_e	0.06172839506172839	0.18	1	0.01111111111111111
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_fe3_e	0.06172839506172839	0.02	1	0.0012345679012345679
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_glc__D_e	0.06172839506172839	0.25	1	0.015432098765432098
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_glyc_e	0.06172839506172839	0.73	1	0.04506172839506172
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_h2s_e	0.06172839506172839	0.35	1	0.021604938271604937
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_h_e	0.06172839506172839	0.01	1	0.0006172839506172839
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_nh4_e	0.06172839506172839	0.96	1	0.059259259259259255
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_pi_e	0.06172839506172839	0.83	1	0.05123456790123456
all	minimal	lane121s003978_shovill	lane121s003979_bin.1.s	M_s_e	0.06172839506172839	0.45	1	0.027777777777777776
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_acald_e	0.1111111111111111	0.18	1	0.019999999999999997
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_ala__D_e	0.1111111111111111	0.03	1	0.003333333333333333
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_fe3_e	0.1111111111111111	0.02	1	0.0022222222222222222
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_glc__D_e	0.1111111111111111	0.25	1	0.027777777777777776
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_glyc_e	0.1111111111111111	0.73	1	0.0811111111111111
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_h2s_e	0.1111111111111111	0.35	1	0.03888888888888888
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_h_e	0.1111111111111111	0.01	1	0.0011111111111111111
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_nh4_e	0.1111111111111111	0.96	1	0.10666666666666666
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_oxa_e	0.1111111111111111	0.01	1	0.0011111111111111111
all	minimal	lane121s003978_shovill	lane121s003996_shovill	M_s_e	0.1111111111111111	0.45	1	0.049999999999999996
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_acald_e	0.07407407407407407	0.18	1	0.013333333333333332
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_ala__D_e	0.07407407407407407	0.03	1	0.0022222222222222222
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_fe3_e	0.07407407407407407	0.02	1	0.0014814814814814814
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_glc__D_e	0.07407407407407407	0.25	1	0.018518518518518517
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_glyc_e	0.07407407407407407	0.73	1	0.05407407407407407
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_h2s_e	0.07407407407407407	0.35	1	0.02592592592592592
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_h_e	0.07407407407407407	0.01	1	0.0007407407407407407
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_nh4_e	0.07407407407407407	0.96	1	0.07111111111111111
all	minimal	lane121s003978_shovill	lane122s000517_bin.1.p	M_s_e	0.07407407407407407	0.45	1	0.03333333333333333
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_acald_e	0.19753086419753085	0.18	1	0.035555555555555556
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_ala__D_e	0.19753086419753085	0.03	1	0.005925925925925926
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_fe3_e	0.19753086419753085	0.02	1	0.003950617283950617
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_glyc_e	0.19753086419753085	0.73	1	0.1441975308641975
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_h2s_e	0.19753086419753085	0.35	1	0.0691358024691358
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_h_e	0.19753086419753085	0.01	1	0.0019753086419753087
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_nh4_e	0.19753086419753085	0.96	1	0.18962962962962962
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_oxa_e	0.19753086419753085	0.01	1	0.0019753086419753087
all	minimal	lane121s003978_shovill	lane122s000517_bin.2.s	M_pi_e	0.19753086419753085	0.83	1	0.1639506172839506
all	minimal	lane121s003978_shovill	lane122s000531_bin.1.o	M_acald_e	0.19753086419753085	0.18	1	0.035555555555555556
all	minimal	lane121s003978_shovill	lane122s000531_bin.1.o	M_fe3_e	0.19753086419753085	0.02	1	0.003950617283950617
all	minimal	lane121s003978_shovill	lane122s000531_bin.1.o	M_glyc_e	0.19753086419753085	0.73	1	0.1441975308641975
all	minimal	lane121s003978_shovill	lane122s000531_bin.1.o	M_h2s_e	0.19753086419753085	0.35	1	0.0691358024691358
all	minimal	lane121s003978_shovill	lane122s000531_bin.1.o	M_h_e	0.19753086419753085	0.01	1	0.0019753086419753087
all	minimal	lane121s003978_shovill	lane122s000531_bin.1.o	M_nh4_e	0.19753086419753085	0.96	1	0.18962962962962962
all	minimal	lane121s003978_shovill	lane122s000531_bin.1.o	M_oxa_e	0.19753086419753085	0.01	1	0.0019753086419753087
all	minimal	lane121s003978_shovill	lane122s000536_megahit	M_acald_e	0.19753086419753085	0.18	1	0.035555555555555556
all	minimal	lane121s003978_shovill	lane122s000536_megahit	M_fe3_e	0.19753086419753085	0.02	1	0.003950617283950617
all	minimal	lane121s003978_shovill	lane122s000536_megahit	M_glyc_e	0.19753086419753085	0.73	1	0.1441975308641975
all	minimal	lane121s003978_shovill	lane122s000536_megahit	M_h2s_e	0.19753086419753085	0.35	1	0.0691358024691358
all	minimal	lane121s003978_shovill	lane122s000536_megahit	M_h_e	0.19753086419753085	0.01	1	0.0019753086419753087
all	minimal	lane121s003978_shovill	lane122s000536_megahit	M_nh4_e	0.19753086419753085	0.96	1	0.18962962962962962
