community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	minimal	lane121s003951_bin.1.p	lane122s000599_bin.1.p	M_acald_e	1.0	0.16	1	0.16
all	minimal	lane121s003951_bin.1.p	lane122s000599_bin.1.p	M_fe2_e	1.0	1.0	1	1.0
all	minimal	lane121s003951_bin.1.p	lane122s000599_bin.1.p	M_glyald_e	1.0	0.34	1	0.34
all	minimal	lane121s003951_bin.1.p	lane122s000599_bin.1.p	M_glyc_e	1.0	0.09	1	0.09
all	minimal	lane121s003951_bin.1.p	lane122s000599_bin.1.p	M_h_e	1.0	0.45	1	0.45
all	minimal	lane121s003951_bin.1.p	lane122s000599_bin.1.p	M_nh4_e	1.0	0.05	1	0.05
all	minimal	lane121s003951_bin.1.p	lane122s000599_bin.1.p	M_urea_e	1.0	0.08	1	0.08
all	minimal	lane121s003951_bin.1.p	lane821s003035_bin.1.p	M_acald_e	0.1	0.16	1	0.016
all	minimal	lane121s003951_bin.1.p	lane821s003035_bin.1.p	M_glyc_e	0.1	0.09	1	0.009
all	minimal	lane121s003951_bin.1.p	lane821s003035_bin.1.p	M_h2s_e	0.1	0.03	1	0.003
all	minimal	lane121s003951_bin.1.p	lane821s003035_bin.1.p	M_h_e	0.1	0.45	1	0.045000000000000005
all	minimal	lane121s003951_bin.1.p	lane821s003035_bin.1.p	M_lys__L_e	0.1	0.01	1	0.001
all	minimal	lane121s003951_bin.1.p	lane821s003035_bin.1.p	M_nh4_e	0.1	0.05	1	0.005000000000000001
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_4abz_e	0.1	0.1	1	0.010000000000000002
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_acald_e	0.1	0.16	1	0.016
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_alaala_e	0.1	0.03	1	0.003
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_glc__D_e	0.1	0.01	1	0.001
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_glyald_e	0.1	0.34	1	0.034
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_glyc_e	0.1	0.09	1	0.009
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_h2s_e	0.1	0.03	1	0.003
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_h_e	0.1	0.45	1	0.045000000000000005
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_hom__L_e	0.1	0.01	1	0.001
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_lys__L_e	0.1	0.01	1	0.001
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_nac_e	0.1	0.01	1	0.001
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_nh4_e	0.1	0.05	1	0.005000000000000001
all	minimal	lane121s003951_bin.1.p	lane821s003036_shovill	M_urea_e	0.1	0.08	1	0.008
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_4abz_e	0.2	0.1	1	0.020000000000000004
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_ac_e	0.2	0.03	1	0.006
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_acald_e	0.2	0.16	1	0.032
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_glyc3p_e	0.2	0.02	1	0.004
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_glyc_e	0.2	0.09	1	0.018
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_h2s_e	0.2	0.03	1	0.006
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_h_e	0.2	0.45	1	0.09000000000000001
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_hom__L_e	0.2	0.01	1	0.002
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_hxan_e	0.2	0.05	1	0.010000000000000002
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_lys__L_e	0.2	0.01	1	0.002
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_nac_e	0.2	0.01	1	0.002
all	minimal	lane121s003951_bin.1.p	lane821s003043_bin.1.s	M_nh4_e	0.2	0.05	1	0.010000000000000002
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_12ppd__S_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_acald_e	0.22857142857142856	0.38	1	0.08685714285714285
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_forglu_e	0.22857142857142856	0.06	1	0.013714285714285714
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_glc__D_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_glyald_e	0.22857142857142856	0.07	1	0.016
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_glyc_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_h2s_e	0.22857142857142856	0.02	1	0.004571428571428572
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_h_e	0.22857142857142856	0.34	1	0.07771428571428572
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_hom__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_lys__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_nac_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane121s003951_bin.1.p	M_rib__D_e	0.22857142857142856	0.57	1	0.13028571428571428
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_acald_e	1.0	0.38	1	0.38
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_actn__R_e	1.0	0.04	1	0.04
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_bz_e	1.0	0.02	1	0.02
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_glc__D_e	1.0	0.01	1	0.01
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_glyc_e	1.0	0.05	1	0.05
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_glyclt_e	1.0	0.07	1	0.07
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_h2s_e	1.0	0.02	1	0.02
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_h_e	1.0	0.34	1	0.34
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_lys__L_e	1.0	0.05	1	0.05
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_rib__D_e	1.0	0.57	1	0.57
all	minimal	lane121s003955_bin.1.s	lane121s003958_shovill	M_thm_e	1.0	1.0	1	1.0
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_12ppd__S_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_acald_e	0.22857142857142856	0.38	1	0.08685714285714285
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_forglu_e	0.22857142857142856	0.06	1	0.013714285714285714
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_glc__D_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_glyald_e	0.22857142857142856	0.07	1	0.016
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_glyc_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_h2s_e	0.22857142857142856	0.02	1	0.004571428571428572
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_h_e	0.22857142857142856	0.34	1	0.07771428571428572
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_hom__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_lys__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_nac_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane122s000518_bin.1.p	M_rib__D_e	0.22857142857142856	0.57	1	0.13028571428571428
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_acald_e	0.22857142857142856	0.38	1	0.08685714285714285
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_bz_e	0.22857142857142856	0.02	1	0.004571428571428572
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_cellb_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_forglu_e	0.22857142857142856	0.06	1	0.013714285714285714
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_glc__D_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_glyc_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_h2s_e	0.22857142857142856	0.02	1	0.004571428571428572
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_h_e	0.22857142857142856	0.34	1	0.07771428571428572
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_hom__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_lys__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_nac_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane122s000525_bin.1.p	M_rib__D_e	0.22857142857142856	0.57	1	0.13028571428571428
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_acald_e	0.2	0.38	1	0.07600000000000001
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_cellb_e	0.2	0.01	1	0.002
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_cit_e	0.2	0.02	1	0.004
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_glyc_e	0.2	0.05	1	0.010000000000000002
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_h2s_e	0.2	0.02	1	0.004
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_h_e	0.2	0.34	1	0.068
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_hom__L_e	0.2	0.05	1	0.010000000000000002
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_lys__L_e	0.2	0.05	1	0.010000000000000002
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_nac_e	0.2	0.01	1	0.002
all	minimal	lane121s003955_bin.1.s	lane122s000533_bin.10.p	M_rib__D_e	0.2	0.57	1	0.11399999999999999
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_ac_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_acald_e	0.22857142857142856	0.38	1	0.08685714285714285
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_ala__D_e	0.22857142857142856	0.06	1	0.013714285714285714
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_f6p_e	0.22857142857142856	0.41	1	0.09371428571428571
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_glc__D_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_glyc_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_h2s_e	0.22857142857142856	0.02	1	0.004571428571428572
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_h_e	0.22857142857142856	0.34	1	0.07771428571428572
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_hom__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_lys__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_meoh_e	0.22857142857142856	0.91	1	0.208
all	minimal	lane121s003955_bin.1.s	lane122s000542_bin.1.s	M_nac_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane122s000599_bin.1.p	M_ac_e	1.0	0.01	1	0.01
all	minimal	lane121s003955_bin.1.s	lane122s000599_bin.1.p	M_acald_e	1.0	0.38	1	0.38
all	minimal	lane121s003955_bin.1.s	lane122s000599_bin.1.p	M_fe2_e	1.0	1.0	1	1.0
all	minimal	lane121s003955_bin.1.s	lane122s000599_bin.1.p	M_glyald_e	1.0	0.07	1	0.07
all	minimal	lane121s003955_bin.1.s	lane122s000599_bin.1.p	M_glyc_e	1.0	0.05	1	0.05
all	minimal	lane121s003955_bin.1.s	lane122s000599_bin.1.p	M_h_e	1.0	0.34	1	0.34
all	minimal	lane121s003955_bin.1.s	lane821s003035_bin.1.p	M_acald_e	0.22857142857142856	0.38	1	0.08685714285714285
all	minimal	lane121s003955_bin.1.s	lane821s003035_bin.1.p	M_actn__R_e	0.22857142857142856	0.04	1	0.009142857142857144
all	minimal	lane121s003955_bin.1.s	lane821s003035_bin.1.p	M_forglu_e	0.22857142857142856	0.06	1	0.013714285714285714
all	minimal	lane121s003955_bin.1.s	lane821s003035_bin.1.p	M_glyc_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003035_bin.1.p	M_h2s_e	0.22857142857142856	0.02	1	0.004571428571428572
all	minimal	lane121s003955_bin.1.s	lane821s003035_bin.1.p	M_h_e	0.22857142857142856	0.34	1	0.07771428571428572
all	minimal	lane121s003955_bin.1.s	lane821s003035_bin.1.p	M_lys__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003035_bin.1.p	M_rib__D_e	0.22857142857142856	0.57	1	0.13028571428571428
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_12ppd__S_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_acald_e	0.22857142857142856	0.38	1	0.08685714285714285
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_forglu_e	0.22857142857142856	0.06	1	0.013714285714285714
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_glc__D_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_glyald_e	0.22857142857142856	0.07	1	0.016
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_glyc_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_h2s_e	0.22857142857142856	0.02	1	0.004571428571428572
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_h_e	0.22857142857142856	0.34	1	0.07771428571428572
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_hom__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_lys__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_nac_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane821s003036_shovill	M_rib__D_e	0.22857142857142856	0.57	1	0.13028571428571428
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_ac_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_acald_e	0.22857142857142856	0.38	1	0.08685714285714285
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_cellb_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_forglu_e	0.22857142857142856	0.06	1	0.013714285714285714
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_glyc3p_e	0.22857142857142856	0.12	1	0.027428571428571427
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_glyc_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_h2s_e	0.22857142857142856	0.02	1	0.004571428571428572
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_h_e	0.22857142857142856	0.34	1	0.07771428571428572
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_hom__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_hxan_e	0.22857142857142856	0.07	1	0.016
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_lys__L_e	0.22857142857142856	0.05	1	0.011428571428571429
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_nac_e	0.22857142857142856	0.01	1	0.002285714285714286
all	minimal	lane121s003955_bin.1.s	lane821s003043_bin.1.s	M_rib__D_e	0.22857142857142856	0.57	1	0.13028571428571428
all	minimal	lane121s003958_shovill	lane122s000599_bin.1.p	M_acald_e	1.0	0.03	1	0.03
all	minimal	lane121s003958_shovill	lane122s000599_bin.1.p	M_fe2_e	1.0	1.0	1	1.0
all	minimal	lane121s003958_shovill	lane122s000599_bin.1.p	M_glyc_e	1.0	0.94	1	0.94
all	minimal	lane121s003958_shovill	lane122s000599_bin.1.p	M_h_e	1.0	0.02	1	0.02
all	minimal	lane121s003958_shovill	lane122s000599_bin.1.p	M_nh4_e	1.0	0.8	1	0.8
all	minimal	lane121s003958_shovill	lane122s000599_bin.1.p	M_ppap_e	1.0	0.11	1	0.11
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_4abz_e	0.1	0.13	1	0.013000000000000001
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_acald_e	0.1	0.4	1	0.04000000000000001
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_alaala_e	0.1	0.04	1	0.004
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_glc__D_e	0.1	0.01	1	0.001
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_glyald_e	0.1	0.22	1	0.022000000000000002
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_glyc_e	0.1	0.21	1	0.021
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_h2s_e	0.1	0.04	1	0.004
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_h_e	0.1	0.14	1	0.014000000000000002
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_hom__L_e	0.1	0.17	1	0.017
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_mal__L_e	0.1	0.01	1	0.001
all	minimal	lane122s000518_bin.1.p	lane121s003951_bin.1.p	M_urea_e	0.1	0.05	1	0.005000000000000001
all	minimal	lane122s000518_bin.1.p	lane121s003955_bin.1.s	M_acald_e	0.2	0.4	1	0.08000000000000002
all	minimal	lane122s000518_bin.1.p	lane121s003955_bin.1.s	M_ala__D_e	0.2	0.07	1	0.014000000000000002
all	minimal	lane122s000518_bin.1.p	lane121s003955_bin.1.s	M_bz_e	0.2	0.03	1	0.006
